student_id,school,year_enrollment,project
1231092,Engineering,23,Undergraduate
1231093,"Literature, Science, and the Arts",23,Undergraduate
1231094,"Literature, Science, and the Arts",23,Undergraduate
1231095,"Literature, Science, and the Arts",23,Undergraduate
1231096,"Literature, Science, and the Arts",23,Undergraduate
1231097,Engineering,23,Undergraduate
1231098,Education,23,Undergraduate
1231099,Medicine,23,Undergraduate
1231100,"Literature, Science, and the Arts",23,Undergraduate
1231101,"Literature, Science, and the Arts",23,Undergraduate
1231102,"Literature, Science, and the Arts",23,Undergraduate
1231103,"Literature, Science, and the Arts",23,Undergraduate
1231104,"Literature, Science, and the Arts",23,Undergraduate
1231105,"Literature, Science, and the Arts",23,Undergraduate
1231106,"Literature, Science, and the Arts",23,Undergraduate
1231107,"Literature, Science, and the Arts",23,Undergraduate
1231108,Medicine,23,Undergraduate
1231109,"Literature, Science, and the Arts",23,Undergraduate
1231110,Engineering,23,Undergraduate
1231111,"Literature, Science, and the Arts",23,Undergraduate
1231112,Medicine,23,Undergraduate
1231113,"Literature, Science, and the Arts",23,Undergraduate
1231114,"Literature, Science, and the Arts",23,Undergraduate
1231115,"Literature, Science, and the Arts",23,Undergraduate
1231116,Medicine,23,Undergraduate
1231117,"Literature, Science, and the Arts",23,Undergraduate
1231118,"Literature, Science, and the Arts",23,Undergraduate
1231119,"Literature, Science, and the Arts",23,Undergraduate
1231120,Education,23,Undergraduate
1231121,Engineering,23,Undergraduate
1231122,"Literature, Science, and the Arts",23,Undergraduate
1231123,Education,23,Undergraduate
1231124,Engineering,23,Undergraduate
1231125,"Literature, Science, and the Arts",23,Undergraduate
1231126,"Literature, Science, and the Arts",23,Undergraduate
1231127,"Literature, Science, and the Arts",23,Undergraduate
1231128,"Literature, Science, and the Arts",23,Undergraduate
1231129,"Literature, Science, and the Arts",23,Undergraduate
1231130,"Literature, Science, and the Arts",23,Undergraduate
1231131,"Literature, Science, and the Arts",23,Undergraduate
1231132,Engineering,23,Undergraduate
1231133,Education,23,Undergraduate
1231134,"Literature, Science, and the Arts",23,Undergraduate
1231135,Education,23,Undergraduate
1231136,"Literature, Science, and the Arts",23,Undergraduate
1231137,"Literature, Science, and the Arts",23,Undergraduate
1231138,Engineering,23,Undergraduate
1231139,"Literature, Science, and the Arts",23,Undergraduate
1231140,"Literature, Science, and the Arts",23,Undergraduate
1231141,"Literature, Science, and the Arts",23,Undergraduate
1231142,Medicine,23,Undergraduate
1231143,Engineering,23,Undergraduate
1231144,"Literature, Science, and the Arts",23,Undergraduate
1231145,Education,23,Undergraduate
1231146,Education,23,Undergraduate
1231147,"Literature, Science, and the Arts",23,Undergraduate
1231148,"Literature, Science, and the Arts",23,Undergraduate
1231149,Medicine,23,Undergraduate
1231150,"Literature, Science, and the Arts",23,Undergraduate
1231151,Medicine,23,Undergraduate
1231152,Medicine,23,Undergraduate
1231153,"Literature, Science, and the Arts",23,Undergraduate
1231154,"Literature, Science, and the Arts",23,Undergraduate
1231155,Medicine,23,Undergraduate
1231156,Engineering,23,Undergraduate
1231157,"Literature, Science, and the Arts",23,Undergraduate
1231158,"Literature, Science, and the Arts",23,Undergraduate
1231159,"Literature, Science, and the Arts",23,Undergraduate
1231160,Engineering,23,Undergraduate
1231161,Medicine,23,Undergraduate
1231162,"Literature, Science, and the Arts",23,Undergraduate
1231163,Medicine,23,Undergraduate
1231164,"Literature, Science, and the Arts",23,Undergraduate
1231165,"Literature, Science, and the Arts",23,Undergraduate
1231166,Engineering,23,Undergraduate
1231167,"Literature, Science, and the Arts",23,Undergraduate
1231168,Engineering,23,Undergraduate
1231169,"Literature, Science, and the Arts",23,Undergraduate
1231170,Education,23,Undergraduate
1231171,"Literature, Science, and the Arts",23,Undergraduate
1231172,Engineering,23,Undergraduate
1231173,"Literature, Science, and the Arts",23,Undergraduate
1231174,"Literature, Science, and the Arts",23,Undergraduate
1231175,"Literature, Science, and the Arts",23,Undergraduate
1231176,Medicine,23,Undergraduate
1231177,"Literature, Science, and the Arts",23,Undergraduate
1231178,"Literature, Science, and the Arts",23,Undergraduate
1231179,"Literature, Science, and the Arts",23,Undergraduate
1231180,"Literature, Science, and the Arts",23,Undergraduate
1231181,Engineering,23,Undergraduate
1231182,"Literature, Science, and the Arts",23,Undergraduate
1231183,"Literature, Science, and the Arts",23,Undergraduate
1231184,Medicine,23,Undergraduate
1231185,Medicine,23,Undergraduate
1231186,Education,23,Undergraduate
1231187,Engineering,23,Undergraduate
1231188,Education,23,Undergraduate
1231189,"Literature, Science, and the Arts",23,Undergraduate
1231190,"Literature, Science, and the Arts",23,Undergraduate
1231191,Education,23,Undergraduate
1231192,"Literature, Science, and the Arts",23,Undergraduate
1231193,"Literature, Science, and the Arts",23,Undergraduate
1231194,Medicine,23,Undergraduate
1231195,"Literature, Science, and the Arts",23,Undergraduate
1231196,Education,23,Undergraduate
1231197,Medicine,23,Undergraduate
1231198,Medicine,23,Undergraduate
1231199,"Literature, Science, and the Arts",23,Undergraduate
1231200,Medicine,23,Undergraduate
1231201,"Literature, Science, and the Arts",23,Undergraduate
1231202,Education,23,Undergraduate
1231203,Medicine,23,Undergraduate
1231204,Engineering,23,Undergraduate
1231205,"Literature, Science, and the Arts",23,Undergraduate
1231206,Medicine,23,Undergraduate
1231207,"Literature, Science, and the Arts",23,Undergraduate
1231208,Medicine,23,Undergraduate
1231209,"Literature, Science, and the Arts",23,Undergraduate
1231210,"Literature, Science, and the Arts",23,Undergraduate
1231211,"Literature, Science, and the Arts",23,Undergraduate
1231212,Education,23,Undergraduate
1231213,"Literature, Science, and the Arts",23,Undergraduate
1231214,Education,23,Undergraduate
1231215,"Literature, Science, and the Arts",23,Undergraduate
1231216,Education,23,Undergraduate
1231217,"Literature, Science, and the Arts",23,Undergraduate
1231218,"Literature, Science, and the Arts",23,Undergraduate
1231219,"Literature, Science, and the Arts",23,Undergraduate
1231220,"Literature, Science, and the Arts",23,Undergraduate
1231221,Medicine,23,Undergraduate
1231222,"Literature, Science, and the Arts",23,Undergraduate
1231223,"Literature, Science, and the Arts",23,Undergraduate
1231224,"Literature, Science, and the Arts",23,Undergraduate
1231225,Engineering,23,Undergraduate
1231226,"Literature, Science, and the Arts",23,Undergraduate
1231227,Medicine,23,Undergraduate
1231228,Education,23,Undergraduate
1231229,Engineering,23,Undergraduate
1231230,Engineering,23,Undergraduate
1231231,"Literature, Science, and the Arts",23,Undergraduate
1231232,Medicine,23,Undergraduate
1231233,"Literature, Science, and the Arts",23,Undergraduate
1231234,"Literature, Science, and the Arts",23,Undergraduate
1231235,Medicine,23,Undergraduate
1231236,"Literature, Science, and the Arts",23,Undergraduate
1231237,Engineering,23,Undergraduate
1231238,"Literature, Science, and the Arts",23,Undergraduate
1231239,"Literature, Science, and the Arts",23,Undergraduate
1231240,"Literature, Science, and the Arts",23,Undergraduate
1231241,Medicine,23,Undergraduate
1231242,Engineering,23,Undergraduate
1231243,"Literature, Science, and the Arts",23,Undergraduate
1231244,"Literature, Science, and the Arts",23,Undergraduate
1231245,Engineering,23,Undergraduate
1231246,"Literature, Science, and the Arts",23,Undergraduate
1231247,"Literature, Science, and the Arts",23,Undergraduate
1231248,"Literature, Science, and the Arts",23,Undergraduate
1231249,"Literature, Science, and the Arts",23,Undergraduate
1231250,"Literature, Science, and the Arts",23,Undergraduate
1231251,Engineering,23,Undergraduate
1231252,"Literature, Science, and the Arts",23,Undergraduate
1231253,"Literature, Science, and the Arts",23,Undergraduate
1231254,"Literature, Science, and the Arts",23,Undergraduate
1231255,"Literature, Science, and the Arts",23,Undergraduate
1231256,"Literature, Science, and the Arts",23,Undergraduate
1231257,"Literature, Science, and the Arts",23,Undergraduate
1231258,"Literature, Science, and the Arts",23,Undergraduate
1231259,"Literature, Science, and the Arts",23,Undergraduate
1231260,"Literature, Science, and the Arts",23,Undergraduate
1231261,"Literature, Science, and the Arts",23,Undergraduate
1231262,"Literature, Science, and the Arts",23,Undergraduate
1231263,"Literature, Science, and the Arts",23,Undergraduate
1231264,Engineering,23,Undergraduate
1231265,"Literature, Science, and the Arts",23,Undergraduate
1231266,"Literature, Science, and the Arts",23,Undergraduate
1231267,"Literature, Science, and the Arts",23,Undergraduate
1231268,Medicine,23,Undergraduate
1231269,"Literature, Science, and the Arts",23,Undergraduate
1231270,Education,23,Undergraduate
1231271,"Literature, Science, and the Arts",23,Undergraduate
1231272,Medicine,23,Undergraduate
1231273,"Literature, Science, and the Arts",23,Undergraduate
1231274,Engineering,23,Undergraduate
1231275,Medicine,23,Undergraduate
1231276,"Literature, Science, and the Arts",23,Undergraduate
1231277,Engineering,23,Undergraduate
1231278,"Literature, Science, and the Arts",23,Undergraduate
1231279,"Literature, Science, and the Arts",23,Undergraduate
1231280,"Literature, Science, and the Arts",23,Undergraduate
1231281,"Literature, Science, and the Arts",23,Undergraduate
1231282,"Literature, Science, and the Arts",23,Undergraduate
1231283,"Literature, Science, and the Arts",23,Undergraduate
1231284,"Literature, Science, and the Arts",23,Undergraduate
1231285,Education,23,Undergraduate
1231286,Education,23,Undergraduate
1231287,Medicine,23,Undergraduate
1231288,"Literature, Science, and the Arts",23,Undergraduate
1231289,"Literature, Science, and the Arts",23,Undergraduate
1231290,Engineering,23,Undergraduate
1231291,"Literature, Science, and the Arts",23,Undergraduate
1231292,Engineering,23,Undergraduate
1231293,Education,23,Undergraduate
1231294,Engineering,23,Undergraduate
1231295,Education,23,Undergraduate
1231296,"Literature, Science, and the Arts",23,Undergraduate
1231297,"Literature, Science, and the Arts",23,Undergraduate
1231298,Medicine,23,Undergraduate
1231299,"Literature, Science, and the Arts",23,Undergraduate
1231300,"Literature, Science, and the Arts",23,Undergraduate
1231301,"Literature, Science, and the Arts",23,Undergraduate
1231302,Education,23,Undergraduate
1231303,"Literature, Science, and the Arts",23,Undergraduate
1231304,"Literature, Science, and the Arts",23,Undergraduate
1231305,"Literature, Science, and the Arts",23,Undergraduate
1231306,Engineering,23,Undergraduate
1231307,"Literature, Science, and the Arts",23,Undergraduate
1231308,"Literature, Science, and the Arts",23,Undergraduate
1231309,Medicine,23,Undergraduate
1231310,"Literature, Science, and the Arts",23,Undergraduate
1231311,"Literature, Science, and the Arts",23,Undergraduate
1231312,"Literature, Science, and the Arts",23,Undergraduate
1231313,"Literature, Science, and the Arts",23,Undergraduate
1231314,"Literature, Science, and the Arts",23,Undergraduate
1231315,"Literature, Science, and the Arts",23,Undergraduate
1231316,"Literature, Science, and the Arts",23,Undergraduate
1231317,"Literature, Science, and the Arts",23,Undergraduate
1231318,"Literature, Science, and the Arts",23,Undergraduate
1231319,Engineering,23,Undergraduate
1231320,"Literature, Science, and the Arts",23,Undergraduate
1231321,"Literature, Science, and the Arts",23,Undergraduate
1231322,Education,23,Undergraduate
1231323,Education,23,Undergraduate
1231324,"Literature, Science, and the Arts",23,Undergraduate
1231325,Education,23,Undergraduate
1231326,Engineering,23,Undergraduate
1231327,"Literature, Science, and the Arts",23,Undergraduate
1231328,"Literature, Science, and the Arts",23,Undergraduate
1231329,Education,23,Undergraduate
1231330,"Literature, Science, and the Arts",23,Undergraduate
1231331,"Literature, Science, and the Arts",23,Undergraduate
1231332,Medicine,23,Undergraduate
1231333,"Literature, Science, and the Arts",23,Undergraduate
1231334,"Literature, Science, and the Arts",23,Undergraduate
1231335,Engineering,23,Undergraduate
1231336,Medicine,23,Undergraduate
1231337,Education,23,Undergraduate
1231338,"Literature, Science, and the Arts",23,Undergraduate
1231339,"Literature, Science, and the Arts",23,Undergraduate
1231340,Education,23,Undergraduate
1231341,Medicine,23,Undergraduate
1231342,"Literature, Science, and the Arts",23,Undergraduate
1231343,Education,23,Undergraduate
1231344,Education,23,Undergraduate
1231345,"Literature, Science, and the Arts",23,Undergraduate
1231346,"Literature, Science, and the Arts",23,Undergraduate
1231347,"Literature, Science, and the Arts",23,Undergraduate
1231348,"Literature, Science, and the Arts",23,Undergraduate
1231349,"Literature, Science, and the Arts",23,Undergraduate
1231350,"Literature, Science, and the Arts",23,Undergraduate
1231351,Medicine,23,Undergraduate
1231352,Medicine,23,Undergraduate
1231353,"Literature, Science, and the Arts",23,Undergraduate
1231354,Education,23,Undergraduate
1231355,"Literature, Science, and the Arts",23,Undergraduate
1231356,"Literature, Science, and the Arts",23,Undergraduate
1231357,Medicine,23,Undergraduate
1231358,"Literature, Science, and the Arts",23,Undergraduate
1231359,"Literature, Science, and the Arts",23,Undergraduate
1231360,"Literature, Science, and the Arts",23,Undergraduate
1231361,"Literature, Science, and the Arts",23,Undergraduate
1231362,"Literature, Science, and the Arts",23,Undergraduate
1231363,"Literature, Science, and the Arts",23,Undergraduate
1231364,"Literature, Science, and the Arts",23,Undergraduate
1231365,"Literature, Science, and the Arts",23,Undergraduate
1231366,Engineering,23,Undergraduate
1231367,"Literature, Science, and the Arts",23,Undergraduate
1231368,Engineering,23,Undergraduate
1231369,Education,23,Undergraduate
